gid,id,team,p_seq,stattype,p_ipouts,p_noout,p_bfp,p_h,p_d,p_t,p_hr,p_r,p_er,p_w,p_iw,p_k,p_hbp,p_wp,p_bk,p_sh,p_sf,p_sb,p_cs,p_pb,wp,lp,save,p_gs,p_gf,p_cg,date,number,site,vishome,opp,win,loss,tie,gametype,box,pbp
ARI202204070,bumgm001,ARI,1,value,9,0,14,1,1,0,0,1,1,4,0,2,0,0,0,0,0,1,0,0,,,,1,,,20220407,0,PHO01,h,SDN,1,0,0,regular,y,y
ARI202204070,weavl001,ARI,2,value,2,0,5,3,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,,,,,,,20220407,0,PHO01,h,SDN,1,0,0,regular,y,y
ARI202204070,popps001,ARI,3,value,4,0,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,,,,,,20220407,0,PHO01,h,SDN,1,0,0,regular,y,y
ARI202204070,pereo002,ARI,4,value,4,0,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,,,,,20220407,0,PHO01,h,SDN,1,0,0,regular,y,y
ARI202204070,ramin002,ARI,5,value,5,0,5,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,,,,,,,20220407,0,PHO01,h,SDN,1,0,0,regular,y,y
ARI202204070,mantj002,ARI,6,value,3,0,4,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,,,,1,,20220407,0,PHO01,h,SDN,1,0,0,regular,y,y
ATL202204070,mahlt001,CIN,1,value,15,0,20,3,0,0,0,1,0,2,0,7,0,0,0,0,0,0,0,0,1,,,1,,,20220407,0,ATL03,v,ATL,1,0,0,regular,y,y
ATL202204070,cessl001,CIN,2,value,3,0,5,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,,,,,,,20220407,0,ATL03,v,ATL,1,0,0,regular,y,y
ATL202204070,wilsj004,CIN,3,value,3,0,3,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,,,,,,,20220407,0,ATL03,v,ATL,1,0,0,regular,y,y
ATL202204070,mored002,CIN,4,value,3,0,5,1,0,0,1,2,2,1,0,2,0,0,0,0,0,0,0,0,,,,,,,20220407,0,ATL03,v,ATL,1,0,0,regular,y,y
ATL202204070,santt001,CIN,5,value,3,0,3,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,,,1,,1,,20220407,0,ATL03,v,ATL,1,0,0,regular,y,y
ATL202204070,friem001,ATL,1,value,17,0,26,8,0,0,0,5,5,1,0,5,1,0,0,0,1,0,0,0,,1,,1,,,20220407,0,ATL03,h,CIN,0,1,0,regular,y,y
ATL202204070,mchuc001,ATL,2,value,1,0,3,2,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,,,,,,,20220407,0,ATL03,h,CIN,0,1,0,regular,y,y
ATL202204070,stris002,ATL,3,value,6,0,6,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,,,,,,,20220407,0,ATL03,h,CIN,0,1,0,regular,y,y
ATL202204070,thort001,ATL,4,value,3,0,3,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,,,,,1,,20220407,0,ATL03,h,CIN,0,1,0,regular,y,y
CHN202204070,burnc002,MIL,1,value,15,0,21,4,1,0,1,3,3,3,0,4,0,0,0,0,1,0,1,0,,,,1,,,20220407,0,CHI11,v,CHN,0,1,0,regular,y,y
CHN202204070,ashba003,MIL,2,value,5,0,8,3,1,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,,1,,,,,20220407,0,CHI11,v,CHN,0,1,0,regular,y,y
CHN202204070,cousj001,MIL,3,value,4,0,6,1,1,0,0,1,1,0,0,2,1,0,0,0,0,0,0,0,,,,,1,,20220407,0,CHI11,v,CHN,0,1,0,regular,y,y
CHN202204070,hendk001,CHN,1,value,16,0,24,5,1,0,0,1,1,3,0,7,1,0,0,0,0,1,0,0,,,,1,,,20220407,0,CHI11,h,MIL,1,0,0,regular,y,y
CHN202204070,norrd002,CHN,2,value,3,0,4,1,1,0,0,2,2,1,0,0,0,0,0,0,0,0,0,0,,,,,,,20220407,0,CHI11,h,MIL,1,0,0,regular,y,y
CHN202204070,martc007,CHN,3,value,2,0,3,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,,,,,,20220407,0,CHI11,h,MIL,1,0,0,regular,y,y
CHN202204070,wickr001,CHN,4,value,2,0,4,2,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,,,,,,,20220407,0,CHI11,h,MIL,1,0,0,regular,y,y
CHN202204070,givem001,CHN,5,value,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,,,,,,20220407,0,CHI11,h,MIL,1,0,0,regular,y,y
CHN202204070,robed002,CHN,6,value,3,0,4,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,1,,1,,20220407,0,CHI11,h,MIL,1,0,0,regular,y,y
KCA202204070,biebs001,CLE,1,value,14,0,18,2,1,0,0,1,0,0,0,4,0,0,0,0,0,0,0,0,,,,1,,,20220407,0,KAN06,v,KCA,0,1,0,regular,y,y
KCA202204070,shawb001,CLE,2,value,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,,,,,20220407,0,KAN06,v,KCA,0,1,0,regular,y,y
KCA202204070,mcket001,CLE,3,value,9,0,12,2,1,0,0,2,2,2,0,1,0,1,0,1,0,0,1,0,,1,,,1,,20220407,0,KAN06,v,KCA,0,1,0,regular,y,y
KCA202204070,greiz001,KCA,1,value,17,0,22,5,1,0,0,1,1,1,0,1,0,0,0,0,0,1,0,0,,,,1,,,20220407,0,KAN06,h,CLE,1,0,0,regular,y,y
KCA202204070,brenj001,KCA,2,value,3,0,5,0,0,0,0,0,0,2,0,1,0,1,0,0,0,0,0,0,,,,,,,20220407,0,KAN06,h,CLE,1,0,0,regular,y,y
KCA202204070,stauj001,KCA,3,value,1,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,,,,,,20220407,0,KAN06,h,CLE,1,0,0,regular,y,y
KCA202204070,barls001,KCA,4,value,6,0,8,2,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,1,,,,1,,20220407,0,KAN06,h,CLE,1,0,0,regular,y,y
SLN202204070,brubj001,PIT,1,value,9,0,17,4,1,0,1,4,4,3,0,2,0,0,0,0,0,0,0,0,,1,,1,,,20220407,0,STL10,v,SLN,0,1,0,regular,y,y
SLN202204070,croww001,PIT,2,value,6,0,8,0,0,0,0,0,0,2,0,3,0,0,0,0,0,0,0,0,,,,,,,20220407,0,STL10,v,SLN,0,1,0,regular,y,y
SLN202204070,unded001,PIT,3,value,0,1,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,,,,,,,20220407,0,STL10,v,SLN,0,1,0,regular,y,y
SLN202204070,hembh001,PIT,4,value,3,0,5,0,0,0,0,0,0,2,0,0,0,0,0,0,1,1,0,0,,,,,,,20220407,0,STL10,v,SLN,0,1,0,regular,y,y
SLN202204070,strac001,PIT,5,value,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,20220407,0,STL10,v,SLN,0,1,0,regular,y,y
SLN202204070,fleta001,PIT,6,value,3,0,7,3,0,0,2,4,4,0,0,0,1,0,0,0,1,0,0,0,,,,,1,,20220407,0,STL10,v,SLN,0,1,0,regular,y,y
SLN202204070,waina001,SLN,1,value,18,0,21,5,0,0,0,0,0,0,0,6,0,1,0,0,0,0,1,0,1,,,1,,,20220407,0,STL10,h,PIT,1,0,0,regular,y,y
SLN202204070,wittn001,SLN,2,value,3,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,20220407,0,STL10,h,PIT,1,0,0,regular,y,y
SLN202204070,cabrg001,SLN,3,value,3,0,5,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,,,,,,,20220407,0,STL10,h,PIT,1,0,0,regular,y,y
SLN202204070,helsr001,SLN,4,value,3,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,,,1,,20220407,0,STL10,h,PIT,1,0,0,regular,y,y
WAS202204070,megit002,NYN,1,value,15,0,18,3,1,0,0,0,0,0,0,6,0,0,0,1,0,0,0,0,1,,,1,,,20220407,0,WAS11,v,WAS,1,0,0,regular,y,y
WAS202204070,may-t001,NYN,2,value,3,0,6,3,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,,,,,,20220407,0,WAS11,v,WAS,1,0,0,regular,y,y
WAS202204070,ottaa001,NYN,3,value,3,0,3,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,,,,,,,20220407,0,WAS11,v,WAS,1,0,0,regular,y,y
WAS202204070,lugos001,NYN,4,value,3,0,4,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,,,,,,,20220407,0,WAS11,v,WAS,1,0,0,regular,y,y
WAS202204070,diaze006,NYN,5,value,3,0,4,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,,,,,1,,20220407,0,WAS11,v,WAS,1,0,0,regular,y,y
WAS202204070,corbp001,WAS,1,value,12,4,18,5,1,0,0,2,2,2,0,4,1,0,0,0,0,0,1,0,,1,,1,,,20220407,0,WAS11,h,NYN,0,1,0,regular,y,y
WAS202204070,aranv001,WAS,2,value,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,20220407,0,WAS11,h,NYN,0,1,0,regular,y,y
WAS202204070,votha001,WAS,3,value,2,0,6,3,0,0,0,2,2,1,0,1,0,1,0,0,0,0,0,0,,,,,,,20220407,0,WAS11,h,NYN,0,1,0,regular,y,y
WAS202204070,macha003,WAS,4,value,4,0,6,2,1,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,,,,,,,20220407,0,WAS11,h,NYN,0,1,0,regular,y,y
WAS202204070,murpp001,WAS,5,value,3,0,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,20220407,0,WAS11,h,NYN,0,1,0,regular,y,y
WAS202204070,thomm005,WAS,6,value,3,0,5,0,0,0,0,0,0,1,0,3,1,0,0,0,0,0,0,0,,,,,1,,20220407,0,WAS11,h,NYN,0,1,0,regular,y,y
ANA202204080,odorj001,HOU,1,value,12,0,18,6,1,0,0,2,2,0,0,2,0,1,0,1,0,0,0,1,,,,1,,,20220408,0,ANA01,v,ANA,1,0,0,regular,y,y
ANA202204080,montr004,HOU,2,value,3,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,,,,,,20220408,0,ANA01,v,ANA,1,0,0,regular,y,y
ANA202204080,taylb004,HOU,3,value,2,0,3,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,,,,,20220408,0,ANA01,v,ANA,1,0,0,regular,y,y
ANA202204080,abreb002,HOU,4,value,4,0,5,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,,,,,,,20220408,0,ANA01,v,ANA,1,0,0,regular,y,y
ANA202204080,baezp001,HOU,5,value,2,0,6,3,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,20220408,0,ANA01,v,ANA,1,0,0,regular,y,y
ANA202204080,blanr001,HOU,6,value,4,0,6,2,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,,,,,1,,20220408,0,ANA01,v,ANA,1,0,0,regular,y,y
ANA202204080,detmr001,ANA,1,value,12,0,16,3,0,0,2,2,2,2,0,3,0,0,0,0,0,0,0,0,,,,1,,,20220408,0,ANA01,h,HOU,0,1,0,regular,y,y
ANA202204080,orteo001,ANA,2,value,6,0,8,2,0,0,1,2,2,0,0,1,0,0,0,0,0,1,0,0,,1,,,,,20220408,0,ANA01,h,HOU,0,1,0,regular,y,y
ANA202204080,mayem001,ANA,3,value,0,3,3,2,0,0,1,3,3,1,0,0,0,0,0,0,0,0,0,0,,,,,,,20220408,0,ANA01,h,HOU,0,1,0,regular,y,y
ANA202204080,hergj001,ANA,4,value,1,0,5,4,2,0,0,4,4,0,0,1,0,0,0,0,0,0,0,0,,,,,,,20220408,0,ANA01,h,HOU,0,1,0,regular,y,y
ANA202204080,barrj003,ANA,5,value,8,0,11,3,1,0,2,2,2,0,0,3,0,0,0,0,0,0,0,0,,,,,1,,20220408,0,ANA01,h,HOU,0,1,0,regular,y,y
ARI202204080,manas001,SDN,1,value,21,0,22,0,0,0,0,0,0,1,0,7,0,0,0,0,0,0,0,0,1,,,1,,,20220408,0,PHO01,v,ARI,1,0,0,regular,y,y
ARI202204080,hillt002,SDN,2,value,2,0,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,20220408,0,PHO01,v,ARI,1,0,0,regular,y,y
ARI202204080,lamed001,SDN,3,value,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,20220408,0,PHO01,v,ARI,1,0,0,regular,y,y
ARI202204080,roget001,SDN,4,value,3,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,1,,1,,20220408,0,PHO01,v,ARI,1,0,0,regular,y,y
ARI202204080,kellm002,ARI,1,value,12,0,17,4,0,0,0,0,0,2,0,7,0,0,0,0,0,0,1,0,,,,1,,,20220408,0,PHO01,h,SDN,0,1,0,regular,y,y
ARI202204080,wendj001,ARI,2,value,4,0,5,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,,,,,20220408,0,PHO01,h,SDN,0,1,0,regular,y,y
ARI202204080,pereo002,ARI,3,value,2,0,4,2,0,0,1,2,2,0,0,0,0,0,0,0,0,0,0,0,,1,,,,,20220408,0,PHO01,h,SDN,0,1,0,regular,y,y
ARI202204080,popps001,ARI,4,value,3,0,5,1,1,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,,,,,,,20220408,0,PHO01,h,SDN,0,1,0,regular,y,y
ARI202204080,casth002,ARI,5,value,6,0,7,3,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,,,,,1,,20220408,0,PHO01,h,SDN,0,1,0,regular,y,y
ATL202204080,sanmr001,CIN,1,value,7,0,15,4,1,0,0,5,5,5,0,2,0,0,0,0,1,0,0,0,,1,,1,,,20220408,0,ATL03,v,ATL,0,1,0,regular,y,y
ATL202204080,hoffj003,CIN,2,value,8,0,12,2,0,0,0,2,2,1,0,0,0,0,0,0,0,0,0,0,,,,,,,20220408,0,ATL03,v,ATL,0,1,0,regular,y,y
ATL202204080,duard001,CIN,3,value,3,0,4,1,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,,,,,,,20220408,0,ATL03,v,ATL,0,1,0,regular,y,y
ATL202204080,diaza004,CIN,4,value,3,0,3,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,,,,,,,20220408,0,ATL03,v,ATL,0,1,0,regular,y,y
ATL202204080,farmb001,CIN,5,value,3,0,5,1,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,,,,,1,,20220408,0,ATL03,v,ATL,0,1,0,regular,y,y
ATL202204080,mortc002,ATL,1,value,16,0,19,2,1,0,0,2,2,1,0,5,0,0,0,0,1,0,0,0,1,,,1,,,20220408,0,ATL03,h,CIN,1,0,0,regular,y,y
ATL202204080,minta001,ATL,2,value,2,0,5,1,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,,,,,,,20220408,0,ATL03,h,CIN,1,0,0,regular,y,y
ATL202204080,smitw002,ATL,3,value,3,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,,,,,20220408,0,ATL03,h,CIN,1,0,0,regular,y,y
ATL202204080,matzt001,ATL,4,value,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,20220408,0,ATL03,h,CIN,1,0,0,regular,y,y
ATL202204080,jansk001,ATL,5,value,3,0,7,3,0,0,0,3,3,1,0,1,0,0,0,0,0,0,0,0,,,,,1,,20220408,0,ATL03,h,CIN,1,0,0,regular,y,y
COL202204080,buehw001,LAN,1,value,15,0,22,4,2,0,0,2,2,2,0,5,0,0,0,0,0,0,0,0,1,,,1,,,20220408,0,DEN02,v,COL,1,0,0,regular,y,y
COL202204080,gratb002,LAN,2,value,3,0,4,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,,,,,,,20220408,0,DEN02,v,COL,1,0,0,regular,y,y
COL202204080,treib001,LAN,3,value,3,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,,,,,20220408,0,DEN02,v,COL,1,0,0,regular,y,y
COL202204080,hudsd001,LAN,4,value,3,0,4,1,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,,,,,,,20220408,0,DEN02,v,COL,1,0,0,regular,y,y
COL202204080,kimbc001,LAN,5,value,3,0,5,2,2,0,0,1,1,0,0,2,0,0,0,0,0,0,0,0,,,1,,1,,20220408,0,DEN02,v,COL,1,0,0,regular,y,y
COL202204080,freek001,COL,1,value,11,0,20,5,2,0,0,5,5,2,0,6,1,1,0,0,0,0,0,0,,1,,1,,,20220408,0,DEN02,h,LAN,0,1,0,regular,y,y
COL202204080,kinlt001,COL,2,value,3,0,7,2,0,0,0,0,0,2,0,1,0,1,0,0,0,0,0,0,,,,,,,20220408,0,DEN02,h,LAN,0,1,0,regular,y,y
COL202204080,gouda001,COL,3,value,7,0,8,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,,,,,,,20220408,0,DEN02,h,LAN,0,1,0,regular,y,y
COL202204080,lawrj002,COL,4,value,6,0,6,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,,,,,1,,20220408,0,DEN02,h,LAN,0,1,0,regular,y,y
DET202204080,gioll001,CHA,1,value,12,0,15,1,1,0,0,0,0,2,0,6,0,0,0,0,0,0,0,0,,,,1,,,20220408,0,DET05,v,DET,0,1,0,regular,y,y
DET202204080,sousb001,CHA,2,value,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,20220408,0,DET05,v,DET,0,1,0,regular,y,y
DET202204080,crick001,CHA,3,value,1,0,3,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,,,,,,,20220408,0,DET05,v,DET,0,1,0,regular,y,y
DET202204080,gravk001,CHA,4,value,5,0,5,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,,,,,20220408,0,DET05,v,DET,0,1,0,regular,y,y
DET202204080,bumma001,CHA,5,value,2,0,5,2,0,0,0,2,2,1,0,2,0,0,0,0,0,0,0,0,,,,,,,20220408,0,DET05,v,DET,0,1,0,regular,y,y
DET202204080,hendl001,CHA,6,value,3,0,8,4,0,1,1,2,2,0,0,2,1,0,0,0,0,0,0,0,,1,,,1,,20220408,0,DET05,v,DET,0,1,0,regular,y,y
DET202204080,rodre004,DET,1,value,12,0,18,4,2,0,0,3,3,2,0,2,0,0,0,0,0,0,0,0,,,,1,,,20220408,0,DET05,h,CHA,1,0,0,regular,y,y
DET202204080,hutcd001,DET,2,value,6,0,8,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,20220408,0,DET05,h,CHA,1,0,0,regular,y,y
DET202204080,langa001,DET,3,value,3,0,4,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,,,,,20220408,0,DET05,h,CHA,1,0,0,regular,y,y
DET202204080,barnj002,DET,4,value,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,20220408,0,DET05,h,CHA,1,0,0,regular,y,y
DET202204080,sotog003,DET,5,value,3,0,4,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,,,,1,,20220408,0,DET05,h,CHA,1,0,0,regular,y,y
MIN202204080,ray-r002,SEA,1,value,21,0,27,3,0,0,1,1,1,4,0,5,1,0,0,0,0,0,0,0,1,,,1,,,20220408,0,MIN04,v,MIN,1,0,0,regular,y,y
MIN202204080,sewap001,SEA,2,value,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,20220408,0,MIN04,v,MIN,1,0,0,regular,y,y
MIN202204080,stecd001,SEA,3,value,3,0,4,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,1,,1,,20220408,0,MIN04,v,MIN,1,0,0,regular,y,y
MIN202204080,ryanj002,MIN,1,value,12,0,19,2,0,0,1,2,2,4,0,4,1,0,0,0,0,0,0,0,,1,,1,,,20220408,0,MIN04,h,SEA,0,1,0,regular,y,y
MIN202204080,duraj002,MIN,2,value,6,0,9,2,0,0,0,0,0,1,0,4,0,1,0,0,0,0,0,0,,,,,,,20220408,0,MIN04,h,SEA,0,1,0,regular,y,y
MIN202204080,alcaj001,MIN,3,value,3,0,4,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,,,,,,20220408,0,MIN04,h,SEA,0,1,0,regular,y,y
MIN202204080,could001,MIN,4,value,6,0,7,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,,,,,1,,20220408,0,MIN04,h,SEA,0,1,0,regular,y,y
NYA202204080,eovan001,BOS,1,value,15,0,23,5,0,0,2,3,3,1,0,7,1,0,0,0,0,0,0,0,,,,1,,,20220408,0,NYC21,v,NYA,0,1,0,regular,y,y
NYA202204080,whitg002,BOS,2,value,7,0,9,2,0,0,1,1,1,0,0,4,0,0,0,0,0,0,0,0,,,,,,,20220408,0,NYC21,v,NYA,0,1,0,regular,y,y
NYA202204080,stram001,BOS,3,value,2,0,3,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,,,,,,,20220408,0,NYC21,v,NYA,0,1,0,regular,y,y
NYA202204080,roblh001,BOS,4,value,3,0,5,1,1,0,0,0,0,1,1,2,0,0,0,0,0,0,0,0,,,,,,,20220408,0,NYC21,v,NYA,0,1,0,regular,y,y
NYA202204080,diekj001,BOS,5,value,1,0,3,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,,,,,,,20220408,0,NYC21,v,NYA,0,1,0,regular,y,y
NYA202204080,brasr001,BOS,6,value,2,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,,,,,,,20220408,0,NYC21,v,NYA,0,1,0,regular,y,y
NYA202204080,crawk001,BOS,7,value,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,1,,,1,,20220408,0,NYC21,v,NYA,0,1,0,regular,y,y
NYA202204080,coleg001,NYA,1,value,12,0,17,4,1,0,1,3,3,1,0,3,1,0,0,0,0,0,0,0,,,,1,,,20220408,0,NYC21,h,BOS,1,0,0,regular,y,y
NYA202204080,greec003,NYA,2,value,3,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,20220408,0,NYC21,h,BOS,1,0,0,regular,y,y
NYA202204080,holmc001,NYA,3,value,2,0,5,3,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,,,,,,,20220408,0,NYC21,h,BOS,1,0,0,regular,y,y
NYA202204080,castm002,NYA,4,value,1,0,2,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,,,,,,,20220408,0,NYC21,h,BOS,1,0,0,regular,y,y
NYA202204080,loaij001,NYA,5,value,4,0,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,,,,,20220408,0,NYC21,h,BOS,1,0,0,regular,y,y
NYA202204080,peraw002,NYA,6,value,2,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,,,,,20220408,0,NYC21,h,BOS,1,0,0,regular,y,y
NYA202204080,chapa001,NYA,7,value,3,0,3,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,,,,,,,20220408,0,NYC21,h,BOS,1,0,0,regular,y,y
NYA202204080,kingm002,NYA,8,value,6,0,7,1,0,0,0,1,0,1,1,3,0,0,0,0,0,0,0,0,1,,,,1,,20220408,0,NYC21,h,BOS,1,0,0,regular,y,y
PHI202204080,montf001,OAK,1,value,15,0,22,6,1,0,1,5,5,1,0,6,0,0,0,0,0,0,0,0,,1,,1,,,20220408,0,PHI13,v,PHI,0,1,0,regular,y,y
PHI202204080,lemoj001,OAK,2,value,3,0,6,1,0,0,0,1,1,2,0,0,0,0,0,0,1,0,0,0,,,,,,,20220408,0,PHI13,v,PHI,0,1,0,regular,y,y
PHI202204080,acevd001,OAK,3,value,3,0,4,1,1,0,0,1,1,1,0,2,0,0,0,0,0,0,0,0,,,,,,,20220408,0,PHI13,v,PHI,0,1,0,regular,y,y
