gid,id,team,p_seq,stattype,p_ipouts,p_noout,p_bfp,p_h,p_d,p_t,p_hr,p_r,p_er,p_w,p_iw,p_k,p_hbp,p_wp,p_bk,p_sh,p_sf,p_sb,p_cs,p_pb,wp,lp,save,p_gs,p_gf,p_cg,date,number,site,vishome,opp,win,loss,tie,gametype,box,pbp
BOS202303300,gibsk002,BAL,1,value,15,2,21,6,1,1,0,4,4,1,0,3,1,0,0,0,0,0,0,0,1,,,1,,,20230330,0,BOS07,v,BOS,1,0,0,regular,y,y
BOS202303300,akink001,BAL,2,value,3,0,4,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,,,,,,,20230330,0,BOS07,v,BOS,1,0,0,regular,y,y
BOS202303300,perec004,BAL,3,value,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,20230330,0,BOS07,v,BOS,1,0,0,regular,y,y
BOS202303300,bakeb001,BAL,4,value,2,0,6,2,1,0,0,3,3,1,0,1,1,0,0,0,1,0,0,0,,,,,,,20230330,0,BOS07,v,BOS,1,0,0,regular,y,y
BOS202303300,gilll001,BAL,5,value,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,,,,,20230330,0,BOS07,v,BOS,1,0,0,regular,y,y
BOS202303300,bautf001,BAL,6,value,3,0,6,2,0,0,0,2,1,1,0,2,0,0,0,0,0,0,0,0,,,1,,1,,20230330,0,BOS07,v,BOS,1,0,0,regular,y,y
BOS202303300,klubc001,BOS,1,value,10,0,19,6,2,0,2,5,5,4,0,4,0,0,0,0,0,1,0,0,,1,,1,,,20230330,0,BOS07,h,BAL,0,1,0,regular,y,y
BOS202303300,kellz001,BOS,2,value,2,0,4,0,0,0,0,0,0,2,0,2,0,1,0,0,0,0,0,0,,,,,,,20230330,0,BOS07,h,BAL,0,1,0,regular,y,y
BOS202303300,brasr001,BOS,3,value,3,0,7,2,0,0,0,3,3,2,0,0,1,1,0,0,0,3,0,0,,,,,,,20230330,0,BOS07,h,BAL,0,1,0,regular,y,y
BOS202303300,ort-k001,BOS,4,value,6,0,9,4,1,0,0,2,2,0,0,1,0,0,0,1,0,1,0,0,,,,,,,20230330,0,BOS07,h,BAL,0,1,0,regular,y,y
BOS202303300,wincj001,BOS,5,value,3,0,5,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,,,,,20230330,0,BOS07,h,BAL,0,1,0,regular,y,y
BOS202303300,martc007,BOS,6,value,3,0,5,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,,,,1,,20230330,0,BOS07,h,BAL,0,1,0,regular,y,y
CHN202303300,burnc002,MIL,1,value,15,0,23,4,0,0,0,4,4,3,0,3,1,0,0,0,0,0,0,0,,1,,1,,,20230330,0,CHI11,v,CHN,0,1,0,regular,y,y
CHN202303300,strzp001,MIL,2,value,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,20230330,0,CHI11,v,CHN,0,1,0,regular,y,y
CHN202303300,varlg001,MIL,3,value,3,0,6,2,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,,,,,,,20230330,0,CHI11,v,CHN,0,1,0,regular,y,y
CHN202303300,guerj004,MIL,4,value,3,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,,,1,,20230330,0,CHI11,v,CHN,0,1,0,regular,y,y
CHN202303300,strom001,CHN,1,value,18,0,23,3,0,0,0,0,0,3,0,8,0,1,0,0,0,0,0,2,1,,,1,,,20230330,0,CHI11,h,MIL,1,0,0,regular,y,y
CHN202303300,thomk002,CHN,2,value,3,0,4,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,,,,,,,20230330,0,CHI11,h,MIL,1,0,0,regular,y,y
CHN202303300,boxbb001,CHN,3,value,3,0,3,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,,,,,,,20230330,0,CHI11,h,MIL,1,0,0,regular,y,y
CHN202303300,fulmm001,CHN,4,value,3,0,4,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,,,,,1,,20230330,0,CHI11,h,MIL,1,0,0,regular,y,y
CIN202303300,kellm003,PIT,1,value,14,0,23,5,0,1,1,4,4,4,0,8,0,0,0,0,0,0,0,0,,,,1,,,20230330,0,CIN09,v,CIN,1,0,0,regular,y,y
CIN202303300,mored002,PIT,2,value,3,0,5,0,0,0,0,0,0,2,0,3,0,0,0,0,0,0,0,0,,,,,,,20230330,0,CIN09,v,CIN,1,0,0,regular,y,y
CIN202303300,zastr001,PIT,3,value,4,0,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,,,,,,20230330,0,CIN09,v,CIN,1,0,0,regular,y,y
CIN202303300,holdc001,PIT,4,value,3,0,3,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,,,,,,,20230330,0,CIN09,v,CIN,1,0,0,regular,y,y
CIN202303300,bednd001,PIT,5,value,3,0,4,1,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,,,1,,1,,20230330,0,CIN09,v,CIN,1,0,0,regular,y,y
CIN202303300,greeh001,CIN,1,value,10,0,18,5,1,0,1,3,3,3,0,8,0,0,0,0,0,1,0,0,,,,1,,,20230330,0,CIN09,h,PIT,0,1,0,regular,y,y
CIN202303300,cruzf002,CIN,2,value,1,0,4,0,0,0,0,1,1,3,0,0,0,1,0,0,0,0,0,0,,,,,,,20230330,0,CIN09,h,PIT,0,1,0,regular,y,y
CIN202303300,youna002,CIN,3,value,5,0,6,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,,,,,,,20230330,0,CIN09,h,PIT,0,1,0,regular,y,y
CIN202303300,law-d001,CIN,4,value,5,0,6,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,,,,,20230330,0,CIN09,h,PIT,0,1,0,regular,y,y
CIN202303300,farmb001,CIN,5,value,3,0,4,0,0,0,0,1,1,1,0,1,0,0,0,1,1,1,0,0,,1,,,,,20230330,0,CIN09,h,PIT,0,1,0,regular,y,y
CIN202303300,gibai001,CIN,6,value,3,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,,,,1,,20230330,0,CIN09,h,PIT,0,1,0,regular,y,y
HOU202303300,ceasd001,CHA,1,value,19,0,22,2,0,0,0,1,1,0,0,10,1,0,0,0,0,1,0,0,,,,1,,,20230330,0,HOU03,v,HOU,1,0,0,regular,y,y
HOU202303300,bumma001,CHA,2,value,2,0,3,0,0,0,0,0,0,1,0,2,0,1,0,0,0,0,0,0,,,,,,,20230330,0,HOU03,v,HOU,1,0,0,regular,y,y
HOU202303300,gravk001,CHA,3,value,3,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,,20230330,0,HOU03,v,HOU,1,0,0,regular,y,y
HOU202303300,loper003,CHA,4,value,3,0,5,1,0,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,,,1,,1,,20230330,0,HOU03,v,HOU,1,0,0,regular,y,y
HOU202303300,valdf001,HOU,1,value,15,0,22,6,1,0,0,0,0,0,0,4,1,0,0,0,0,0,0,0,,,,1,,,20230330,0,HOU03,h,CHA,0,1,0,regular,y,y
HOU202303300,abreb002,HOU,2,value,3,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,,,,,20230330,0,HOU03,h,CHA,0,1,0,regular,y,y
HOU202303300,nerih001,HOU,3,value,3,0,6,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,,,,,,,20230330,0,HOU03,h,CHA,0,1,0,regular,y,y
HOU202303300,montr004,HOU,4,value,3,0,4,1,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,,,,,,,20230330,0,HOU03,h,CHA,0,1,0,regular,y,y
HOU202303300,presr001,HOU,5,value,3,0,6,2,1,0,0,2,2,1,0,1,0,0,0,0,0,0,0,0,,1,,,1,,20230330,0,HOU03,h,CHA,0,1,0,regular,y,y
KCA202303300,lopep002,MIN,1,value,16,0,21,2,1,0,0,0,0,3,0,8,1,0,0,0,0,0,0,0,1,,,1,,,20230330,0,KAN06,v,KCA,1,0,0,regular,y,y
KCA202303300,thiec001,MIN,2,value,3,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,,,,,20230330,0,KAN06,v,KCA,1,0,0,regular,y,y
KCA202303300,lopej004,MIN,3,value,2,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,,,,,20230330,0,KAN06,v,KCA,1,0,0,regular,y,y
KCA202303300,jax-g001,MIN,4,value,3,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,,,,,,20230330,0,KAN06,v,KCA,1,0,0,regular,y,y
KCA202303300,duraj002,MIN,5,value,3,0,4,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,,,1,,1,,20230330,0,KAN06,v,KCA,1,0,0,regular,y,y
KCA202303300,greiz001,KCA,1,value,16,0,23,7,0,1,0,2,2,1,0,4,0,0,0,0,0,0,0,0,,1,,1,,,20230330,0,KAN06,h,MIN,0,1,0,regular,y,y
KCA202303300,garra001,KCA,2,value,2,0,5,2,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,,,,,,,20230330,0,KAN06,h,MIN,0,1,0,regular,y,y
KCA202303300,coled003,KCA,3,value,3,0,6,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,,,,,,,20230330,0,KAN06,h,MIN,0,1,0,regular,y,y
KCA202303300,cuasj001,KCA,4,value,3,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,,,,,,,20230330,0,KAN06,h,MIN,0,1,0,regular,y,y
KCA202303300,hernc006,KCA,5,value,3,0,4,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,,,1,,20230330,0,KAN06,h,MIN,0,1,0,regular,y,y
LAN202303300,gallz001,ARI,1,value,14,0,23,6,2,0,0,5,5,3,0,7,0,0,0,0,0,0,0,0,,1,,1,,,20230330,0,LOS03,v,LAN,0,1,0,regular,y,y
LAN202303300,sulsc001,ARI,2,value,3,0,5,2,0,0,1,2,2,1,0,0,0,0,0,0,0,0,0,0,,,,,,,20230330,0,LOS03,v,LAN,0,1,0,regular,y,y
LAN202303300,nelsk001,ARI,3,value,3,0,5,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,,,,,,,20230330,0,LOS03,v,LAN,0,1,0,regular,y,y
LAN202303300,vargc003,ARI,4,value,2,0,5,2,0,0,0,1,1,1,0,2,0,0,0,0,0,0,0,0,,,,,,,20230330,0,LOS03,v,LAN,0,1,0,regular,y,y
LAN202303300,ginkk001,ARI,5,value,2,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,,,,,1,,20230330,0,LOS03,v,LAN,0,1,0,regular,y,y
LAN202303300,uriaj001,LAN,1,value,18,0,21,4,1,0,0,2,2,0,0,6,1,0,0,0,1,0,0,0,1,,,1,,,20230330,0,LOS03,h,ARI,1,0,0,regular,y,y
LAN202303300,bickp001,LAN,2,value,3,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,,,,,20230330,0,LOS03,h,ARI,1,0,0,regular,y,y
LAN202303300,mills001,LAN,3,value,3,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,,,,,20230330,0,LOS03,h,ARI,1,0,0,regular,y,y
LAN202303300,almoy001,LAN,4,value,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,1,,20230330,0,LOS03,h,ARI,1,0,0,regular,y,y
MIA202303300,schem001,NYN,1,value,18,0,22,4,2,0,1,3,3,2,0,6,0,0,0,0,0,0,0,0,1,,,1,,,20230330,0,MIA02,v,MIA,1,0,0,regular,y,y
MIA202303300,smitd009,NYN,2,value,3,0,4,1,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,,,,,,,20230330,0,MIA02,v,MIA,1,0,0,regular,y,y
MIA202303300,raleb001,NYN,3,value,3,0,3,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,,,,,,,20230330,0,MIA02,v,MIA,1,0,0,regular,y,y
MIA202303300,robed002,NYN,4,value,3,0,3,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,,,1,,1,,20230330,0,MIA02,v,MIA,1,0,0,regular,y,y
MIA202303300,alcas001,MIA,1,value,17,0,23,3,0,0,0,3,3,4,0,2,0,0,0,0,2,1,0,0,,,,1,,,20230330,0,MIA02,h,NYN,0,1,0,regular,y,y
MIA202303300,narda001,MIA,2,value,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,20230330,0,MIA02,h,NYN,0,1,0,regular,y,y
MIA202303300,scott003,MIA,3,value,1,0,4,2,1,0,0,2,2,1,0,0,0,0,0,0,0,0,0,0,,1,,,,,20230330,0,MIA02,h,NYN,0,1,0,regular,y,y
MIA202303300,charj001,MIA,4,value,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,20230330,0,MIA02,h,NYN,0,1,0,regular,y,y
MIA202303300,brazh001,MIA,5,value,6,0,10,3,0,0,0,0,0,0,0,3,1,1,0,0,0,0,0,0,,,,,1,,20230330,0,MIA02,h,NYN,0,1,0,regular,y,y
NYA202303300,webbl001,SFN,1,value,18,1,24,4,0,0,2,4,4,2,0,12,0,0,0,0,0,1,0,0,,1,,1,,,20230330,0,NYC21,v,NYA,0,1,0,regular,y,y
NYA202303300,brebj001,SFN,2,value,3,0,6,3,0,0,0,1,1,0,0,3,0,0,0,0,0,1,0,0,,,,,,,20230330,0,NYC21,v,NYA,0,1,0,regular,y,y
NYA202303300,roget002,SFN,3,value,3,0,4,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,,,1,,20230330,0,NYC21,v,NYA,0,1,0,regular,y,y
NYA202303300,coleg001,NYA,1,value,18,0,22,3,0,0,0,0,0,2,0,11,0,0,0,0,0,1,0,0,1,,,1,,,20230330,0,NYC21,h,SFN,1,0,0,regular,y,y
NYA202303300,peraw002,NYA,2,value,2,0,3,1,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,,,,,,,20230330,0,NYC21,h,SFN,1,0,0,regular,y,y
NYA202303300,loaij001,NYA,3,value,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,20230330,0,NYC21,h,SFN,1,0,0,regular,y,y
NYA202303300,marir001,NYA,4,value,6,0,7,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,,,,,1,,20230330,0,NYC21,h,SFN,1,0,0,regular,y,y
OAK202303300,ohtas001,ANA,1,value,18,0,23,2,1,0,0,0,0,3,0,10,0,0,0,0,0,0,0,0,,,,1,,,20230330,0,OAK01,v,OAK,0,1,0,regular,y,y
OAK202303300,hergj001,ANA,2,value,3,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,,,,,20230330,0,OAK01,v,OAK,0,1,0,regular,y,y
OAK202303300,loupa001,ANA,3,value,1,0,3,2,1,0,0,2,2,0,0,1,0,0,0,0,0,0,0,0,,1,,,,,20230330,0,OAK01,v,OAK,0,1,0,regular,y,y
OAK202303300,teper001,ANA,4,value,2,0,4,2,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,,,,,1,,20230330,0,OAK01,v,OAK,0,1,0,regular,y,y
OAK202303300,mullk001,OAK,1,value,15,0,19,4,0,0,0,1,1,1,0,3,0,1,0,0,0,0,0,0,,,,1,,,20230330,0,OAK01,h,ANA,1,0,0,regular,y,y
OAK202303300,jackz002,OAK,2,value,3,0,4,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,,,,,,,20230330,0,OAK01,h,ANA,1,0,0,regular,y,y
OAK202303300,acevd001,OAK,3,value,3,0,3,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,,,,,,,20230330,0,OAK01,h,ANA,1,0,0,regular,y,y
OAK202303300,may-t001,OAK,4,value,3,0,5,1,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,1,,,,,,20230330,0,OAK01,h,ANA,1,0,0,regular,y,y
OAK202303300,jimed002,OAK,5,value,3,0,4,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,,,1,,1,,20230330,0,OAK01,h,ANA,1,0,0,regular,y,y
SDN202303300,marqg001,COL,1,value,18,0,24,5,3,0,0,2,2,0,0,5,0,0,1,0,1,0,0,0,1,,,1,,,20230330,0,SAN02,v,SDN,1,0,0,regular,y,y
SDN202303300,lamed001,COL,2,value,3,0,5,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,,,,,,,20230330,0,SAN02,v,SDN,1,0,0,regular,y,y
SDN202303300,lawrj002,COL,3,value,3,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,,,,,,,20230330,0,SAN02,v,SDN,1,0,0,regular,y,y
SDN202303300,birdj001,COL,4,value,3,0,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,,,,1,,20230330,0,SAN02,v,SDN,1,0,0,regular,y,y
SDN202303300,snelb001,SDN,1,value,13,0,21,6,2,0,0,3,3,1,0,9,0,1,0,0,0,0,0,0,,1,,1,,,20230330,0,SAN02,h,COL,0,1,0,regular,y,y
SDN202303300,crisn001,SDN,2,value,5,0,9,4,0,0,1,2,2,0,0,2,0,1,0,0,0,0,0,0,,,,,,,20230330,0,SAN02,h,COL,0,1,0,regular,y,y
SDN202303300,tapid001,SDN,3,value,6,0,10,5,2,0,2,2,2,0,0,4,0,0,0,0,0,1,0,0,,,,,,,20230330,0,SAN02,h,COL,0,1,0,regular,y,y
SDN202303300,wilss002,SDN,4,value,3,0,5,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,,,,,1,,20230330,0,SAN02,h,COL,0,1,0,regular,y,y
SEA202303300,biebs001,CLE,1,value,18,0,23,6,2,0,0,0,0,0,0,3,0,2,0,0,0,1,0,0,,,,1,,,20230330,0,SEA03,v,SEA,0,1,0,regular,y,y
SEA202303300,stept002,CLE,2,value,3,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,,,,,20230330,0,SEA03,v,SEA,0,1,0,regular,y,y
SEA202303300,karij001,CLE,3,value,1,0,4,1,0,0,1,3,3,1,0,0,1,0,0,0,0,0,0,0,,1,,,,,20230330,0,SEA03,v,SEA,0,1,0,regular,y,y
SEA202303300,deloe001,CLE,4,value,2,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,,,1,,20230330,0,SEA03,v,SEA,0,1,0,regular,y,y
SEA202303300,castl003,SEA,1,value,18,0,19,1,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,,,,1,,,20230330,0,SEA03,h,CLE,1,0,0,regular,y,y
SEA202303300,brasm001,SEA,2,value,3,0,4,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,,,,,,,20230330,0,SEA03,h,CLE,1,0,0,regular,y,y
SEA202303300,sewap001,SEA,3,value,3,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,,,,,,20230330,0,SEA03,h,CLE,1,0,0,regular,y,y
SEA202303300,munoa002,SEA,4,value,3,0,5,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,1,,1,,20230330,0,SEA03,h,CLE,1,0,0,regular,y,y
SLN202303300,manoa001,TOR,1,value,10,0,21,9,0,0,2,5,5,2,0,3,0,0,0,0,0,0,0,0,,,,1,,,20230330,0,STL10,v,SLN,1,0,0,regular,y,y
SLN202303300,pop-z001,TOR,2,value,4,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,,,,,20230330,0,STL10,v,SLN,1,0,0,regular,y,y
SLN202303300,swane001,TOR,3,value,3,0,3,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,,,,,,,20230330,0,STL10,v,SLN,1,0,0,regular,y,y
SLN202303300,mayzt001,TOR,4,value,0,0,3,3,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,,,,,,,20230330,0,STL10,v,SLN,1,0,0,regular,y,y
SLN202303300,bassa001,TOR,5,value,1,2,3,1,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,,,,,,,20230330,0,STL10,v,SLN,1,0,0,regular,y,y
SLN202303300,cimba001,TOR,6,value,3,0,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,,,,,,20230330,0,STL10,v,SLN,1,0,0,regular,y,y
SLN202303300,garcy001,TOR,7,value,3,0,7,2,2,0,0,2,2,2,1,0,0,0,0,0,0,0,0,0,1,,,,,,20230330,0,STL10,v,SLN,1,0,0,regular,y,y
SLN202303300,romaj004,TOR,8,value,3,0,3,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,,,1,,1,,20230330,0,STL10,v,SLN,1,0,0,regular,y,y
SLN202303300,mikom001,SLN,1,value,10,0,21,10,2,0,0,5,5,0,0,6,1,0,0,0,0,0,0,0,,,,1,,,20230330,0,STL10,h,TOR,0,1,0,regular,y,y
SLN202303300,thomz002,SLN,2,value,5,1,6,1,0,0,0,0,0,0,0,3,0,0,0,0,1,0,0,0,,,,,,,20230330,0,STL10,h,TOR,0,1,0,regular,y,y
SLN202303300,verhd001,SLN,3,value,2,0,3,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,,,,,20230330,0,STL10,h,TOR,0,1,0,regular,y,y
SLN202303300,palla001,SLN,4,value,4,0,6,2,1,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,,,,,,,20230330,0,STL10,h,TOR,0,1,0,regular,y,y
SLN202303300,hickj002,SLN,5,value,3,0,7,3,0,0,0,2,2,1,0,1,0,1,0,0,0,0,0,0,,,,,,,20230330,0,STL10,h,TOR,0,1,0,regular,y,y
SLN202303300,helsr001,SLN,6,value,3,0,6,2,0,0,0,2,2,1,0,0,0,0,0,0,1,0,0,0,,1,,,1,,20230330,0,STL10,h,TOR,0,1,0,regular,y,y
TBA202303300,rodre004,DET,1,value,16,0,21,3,0,0,1,3,3,2,0,5,0,0,0,0,0,0,0,0,,1,,1,,,20230330,0,STP01,v,TBA,0,1,0,regular,y,y
TBA202303300,folej001,DET,2,value,2,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,20230330,0,STP01,v,TBA,0,1,0,regular,y,y
TBA202303300,shrec001,DET,3,value,3,0,4,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,,,,,,,20230330,0,STP01,v,TBA,0,1,0,regular,y,y
TBA202303300,englm001,DET,4,value,3,0,4,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,,,,1,,20230330,0,STP01,v,TBA,0,1,0,regular,y,y
TBA202303300,mccls003,TBA,1,value,18,0,22,4,1,0,0,0,0,1,0,6,0,0,0,0,0,0,0,0,1,,,1,,,20230330,0,STP01,h,DET,1,0,0,regular,y,y
TBA202303300,pochc001,TBA,2,value,3,0,5,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,,,,,,20230330,0,STP01,h,DET,1,0,0,regular,y,y
TBA202303300,adamj002,TBA,3,value,3,0,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,,,,,,20230330,0,STP01,h,DET,1,0,0,regular,y,y
TBA202303300,fairp001,TBA,4,value,3,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,1,,20230330,0,STP01,h,DET,1,0,0,regular,y,y
TEX202303300,nolaa001,PHI,1,value,11,0,17,4,1,0,1,5,5,2,0,4,0,0,0,0,0,0,0,0,,,,1,,,20230330,0,ARL03,v,TEX,0,1,0,regular,y,y
TEX202303300,sotog003,PHI,2,value,0,0,4,2,0,0,0,4,3,2,0,0,0,0,0,0,0,1,0,0,,1,,,,,20230330,0,ARL03,v,TEX,0,1,0,regular,y,y
TEX202303300,brogc001,PHI,3,value,3,0,5,3,0,0,1,2,2,0,0,1,0,0,0,0,0,0,0,1,,,,,,,20230330,0,ARL03,v,TEX,0,1,0,regular,y,y
TEX202303300,vasqa002,PHI,4,value,4,0,5,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,,,,,,20230330,0,ARL03,v,TEX,0,1,0,regular,y,y
TEX202303300,bella001,PHI,5,value,3,0,4,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,,,,,,,20230330,0,ARL03,v,TEX,0,1,0,regular,y,y
TEX202303300,stram001,PHI,6,value,3,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,,,1,,20230330,0,ARL03,v,TEX,0,1,0,regular,y,y
TEX202303300,degrj001,TEX,1,value,11,0,17,6,3,2,1,5,5,0,0,7,0,1,0,0,0,1,0,0,,,,1,,,20230330,0,ARL03,h,PHI,1,0,0,regular,y,y
TEX202303300,ragac001,TEX,2,value,1,0,3,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,,,,,,20230330,0,ARL03,h,PHI,1,0,0,regular,y,y
TEX202303300,burkb001,TEX,3,value,6,0,9,3,0,0,0,1,1,0,0,3,0,0,0,0,0,0,0,0,,,,,,,20230330,0,ARL03,h,PHI,1,0,0,regular,y,y
TEX202303300,hernj004,TEX,4,value,6,0,7,1,0,1,0,1,1,0,0,2,0,0,0,0,0,0,0,0,,,,,,,20230330,0,ARL03,h,PHI,1,0,0,regular,y,y
TEX202303300,leclj001,TEX,5,value,3,0,5,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,,,,,1,,20230330,0,ARL03,h,PHI,1,0,0,regular,y,y
WAS202303300,friem001,ATL,1,value,10,0,13,4,1,0,0,1,1,0,0,2,0,0,0,0,1,0,0,0,,,,1,,,20230330,0,WAS11,v,WAS,1,0,0,regular,y,y
WAS202303300,luetl001,ATL,2,value,3,0,5,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,,,,,,20230330,0,WAS11,v,WAS,1,0,0,regular,y,y
WAS202303300,chavj001,ATL,3,value,4,0,6,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,,,,,20230330,0,WAS11,v,WAS,1,0,0,regular,y,y
WAS202303300,lee-d005,ATL,4,value,2,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,,,,,,20230330,0,WAS11,v,WAS,1,0,0,regular,y,y
WAS202303300,mchuc001,ATL,5,value,5,0,7,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,,,,,,,20230330,0,WAS11,v,WAS,1,0,0,regular,y,y
WAS202303300,minta001,ATL,6,value,3,0,4,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,,,,,1,,20230330,0,WAS11,v,WAS,1,0,0,regular,y,y
WAS202303300,corbp001,WAS,1,value,9,1,20,7,1,0,0,4,2,3,0,3,0,1,0,0,0,1,0,0,,1,,1,,,20230330,0,WAS11,h,ATL,0,1,0,regular,y,y
WAS202303300,ramie004,WAS,2,value,6,0,9,2,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,,,,,,,20230330,0,WAS11,h,ATL,0,1,0,regular,y,y
WAS202303300,thomm005,WAS,3,value,6,0,7,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,,,,,,,20230330,0,WAS11,h,ATL,0,1,0,regular,y,y
WAS202303300,harvh001,WAS,4,value,3,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,20230330,0,WAS11,h,ATL,0,1,0,regular,y,y
